,DateStart,League,Name,StandardName,Split,SplitNumber,DateStart__precision
5004,2020-01-11,UEG League,UEG 2019 Winter Playoffs,,,,1
5005,2020-01-11,ZOTAC CUP,ZOTAC CUP LoL EU West 1,,,,1
5006,2020-01-12,AESF e-Masters,AESF 2020 East Asia Qualifier,,,,1
5007,2020-01-12,AESF e-Masters,AESF 2020 East Asia Qualifier,,,,1
5008,2020-01-12,AESF e-Masters,AESF 2020 South &amp; Central Asia Qualifier,,,,1
5009,2020-01-12,AESF e-Masters,AESF 2020 Southeast Asia Qualifier,,,,1
5010,2020-01-12,GameAthlon,GameAthlon 2020 Winter Open Qualifier 2,,,,1
5011,2020-01-12,Hitpoint Masters,Hitpoint Masters Season 13 Open Qualifier 1,Hitpoint Masters Season 13 Open Qualifier 1,,,1
5012,2020-01-12,Neosurf Cup,Neosurf Cup 2020,Neosurf Cup 2020,,,1
5013,2020-01-12,Nordic Championship,Nordic Championship 2020 Spring Qualifier 4,Nordic Championship 2020 Spring Qualifier 4,Spring,,1
5014,2020-01-12,UEG League,Uniliga 2020 Summer Promotion,,,,1
5015,2020-01-13,Liga Canaria,Liga Canaria 2020 Split 2,,Split 2,2,1
5016,2020-01-13,Tencent LoL Pro League,LPL 2020 Spring,LPL 2020 Spring,Spring,1,1
5017,2020-01-14,Coupe de l'Avenir,Coupe de l'Avenir Season,,,,1
5018,2020-01-14,Esports Balkan League,EBL Season 6 Closed Qualifier,EBL Season 6 Closed Qualifier,,,1
5019,2020-01-15,ASU GSV Summit,ASU GSV Summit 2020,,,,1
5020,2020-01-15,Hitpoint Masters,Hitpoint Masters Season 13 Open Qualifier 2,Hitpoint Masters Season 13 Open Qualifier 2,,,1
5021,2020-01-15,Logitech G Cup,Logitech G Cup 2020,,,,1
5022,2020-01-16,Garena,Giang Hồ Đại Chiến,Giang Hồ Đại Chiến,,,1
5023,2020-01-18,Colmar Esport Show,Colmar Esport Show 2020,,,,1
5024,2020-01-18,Esports Balkan League,EBL Season 6 Qualification,EBL Season 6 Qualification,,,1
5025,2020-01-18,Female Esports League Elite,Female Esports League Elite Season 3 Thailand Qualifier,,,,1
5026,2020-01-18,GameAthlon,GameAthlon 2020 Winter,,,,1
5027,2020-01-18,Liga Portuguesa,LPLOL 2020 Spring,LPLOL 2020 Spring,Spring,1,1
5028,2020-01-19,Greek Legends League,GLL 2020 Spring Phase A,GLL 2020 Spring Phase A,Spring 1,1,1
5029,2020-01-19,Hitpoint Masters,Hitpoint Masters Season 13 Qualifiers,Hitpoint Masters Season 13 Qualifiers,,,1
5030,2020-01-20,Belgian League,Belgian League 2020 Spring,Belgian League 2020 Spring,Spring,1,1
5031,2020-01-20,La Lega Online,La Lega Online Season 2 Split 2,La Lega Online Season 2 Split 2,,,1
5032,2020-01-20,Liga de Honor Entel,LHE 2020 Opening,LHE 2020 Opening,,,1
5033,2020-01-21,Dutch League,Dutch League 2020 Spring,Dutch League 2020 Spring,Spring,1,1
5034,2020-01-21,La Ligue Française,LFL 2020 Spring,LFL 2020 Spring,Spring,1,1
5035,2020-01-21,Prime League Pro Division,PRM Pro Division 2020 Spring,PRM Pro Division 2020 Spring,Spring,,1
5036,2020-01-21,Twitch Rivals,Twitch Rivals NA Team Draft II,,,,1
5037,2020-01-22,PG Nationals,PG Nationals 2020 Spring,PG Nationals 2020 Spring,Spring,1,1
5038,2020-01-23,Guardians League,GUL 2020 Opening,GUL 2020 Opening,,,1
5039,2020-01-23,Liga Master Flow,LMF 2020 Opening,LMF 2020 Opening,,,1
5040,2020-01-23,LVP SuperLiga Orange,LVP SLO 2020 Spring,LVP SLO 2020 Spring,Spring,,1
5041,2020-01-24,Geeks Gone Wild,Geeks Gone Wild 2020,,,,1
5042,2020-01-24,LoL EMEA Championship,LEC 2020 Spring,LEC 2020 Spring,Spring,1,1
5043,2020-01-24,NA Academy League,NA Academy 2020 Spring,NA Academy 2020 Spring,Spring,1,1
5044,2020-01-25,Circuit Brazilian League of Legends,CBLOL 2020 Split 1,CBLOL 2020 Split 1,Split 1,1,1
5045,2020-01-25,College East Conference,East Conference 2020,,,,1
5046,2020-01-25,College North Conference,North Conference 2020,,,,1
5047,2020-01-25,College South Conference,South Conference 2020,,,,1
5048,2020-01-25,College West Conference,West Conference 2020,,,,1
5049,2020-01-25,Connect Arena,Connect Arena 2020,,,,1
5050,2020-01-25,Esports Collegiate Conference,ESC 2020,,,,1
5051,2020-01-25,League of Legends Championship Series,LCS 2020 Spring,LCS 2020 Spring,Spring,1,1
5052,2020-01-25,Mountain West Conference,MW 2020,,,,1
5053,2020-01-25,Reykjavik International Games,Reykjavik International Games 2020,,,,1
5054,2020-01-25,ZOTAC CUP,ZOTAC CUP LoL EU West 2,,,,1
5055,2020-01-26,Hitpoint Masters,Hitpoint Masters Season 13,Hitpoint Masters Season 13,Season 13,1,1
5056,2020-01-26,La Ligue Française Division 2,LFL Division 2 2020,LFL Division 2 2020,Season 1,1,1
5057,2020-01-26,League Championship Denmark,LCD 2020 Spring,LCD 2020 Spring,,,1
5058,2020-01-26,Telialigaen,Telialigaen 2020 Spring,,,,1
5059,2020-01-27,Esport League FR,ELF Bêta Palier Champion,ELF Bêta Palier Champion,,,1
5060,2020-01-27,Esport League FR,ELF Bêta Palier Légende,ELF Bêta Palier Légende,,,1
5061,2020-01-27,Esports Balkan League,EBL Season 6,EBL Season 6,Season 6,1,1
5062,2020-01-27,Prime League 1st Division,PRM 1st Division 2020 Spring,PRM 1st Division 2020 Spring,Spring,1,1
5063,2020-01-28,Ultraliga,Ultraliga Season 3,Ultraliga Season 3,Split 1,1,1
5064,2020-01-29,Baltic Masters,Baltic Masters Season 4 Qualifier #1,Baltic Masters Season 4 Qualifier #1,,,1
5065,2020-01-29,LVP División de Honor,DDH 2020 Opening,DDH 2020 Opening,,,1
5066,2020-01-31,Circuito Nacional Chile,CNC 2020 Opening Season,,,,1
5067,2020-01-31,Circuito Nacional Chile,CNC 2020 Opening Season T1,,,,1
5068,2020-01-31,Oceanic Pro League,OPL 2020 Split 1,OPL 2020 Split 1,Split 1,1,1
5069,2020-01-31,Vietnam Championship Series,VCS 2020 Spring,VCS 2020 Spring,Spring,1,1
5070,2020-02-01,Belgian College League,Belgian College League Season 2,Belgian College League Season 2,,,1
5071,2020-02-01,Big Sky Conference,BSC 2020,,,,1
5072,2020-02-01,Female Esports League Elite,Female Esports League Elite Season 3 Philippines Qualifiers,,,,1
5073,2020-02-01,Metro Atlantic Athletic Conference,MAAC 2020,,,,1
5074,2020-02-01,Midwest Esports Conference,MEC 2020,,,,1
5075,2020-02-01,Turkish Championship League,TCL 2020 Winter,TCL 2020 Winter,Winter,1,1
5076,2020-02-02,Baltic Masters,Baltic Masters Season 4 Promotions,Baltic Masters Season 4 Promotions,,,1
5077,2020-02-02,Baltic Masters,Baltic Masters Season 4 Qualifier #2,Baltic Masters Season 4 Qualifier #2,,,1
5078,2020-02-02,Greek Legends League,GLL 2020 Spring Phase B,GLL 2020 Spring Phase B,Spring 2,2,1
5079,2020-02-02,Nordic Championship,Nordic Championship 2020 Spring,Nordic Championship 2020 Spring,Spring,,1
5080,2020-02-02,Peach Belt Conference,PBC 2020,,,,1
5081,2020-02-03,Brazilian Challenger Circuit,BRCC 2020 Split 1,BRCC 2020 Split 1,,,1
5082,2020-02-03,Circuito Nacional Argentina,CNA 2020 Opening Season,,,,1
5083,2020-02-03,Circuito Nacional Argentina,CNA 2020 Opening Season T1,,,,1
5084,2020-02-03,Eastern College Athletic Conference,ECAC 2020,,,,1
5085,2020-02-03,Landmark Conference,Landmark 2020,,,,1
5086,2020-02-03,Turkey Academy League,Turkey Academy 2020 Winter,Turkey Academy 2020 Winter,Winter,1,1
5087,2020-02-03,Twitch Rivals,Twitch Rivals EU Team Draft I,,,,1
5088,2020-02-03,UK Esports League,UKEL 2020 Spring,UKEL 2020 Spring,Spring,,1
5089,2020-02-04,UK League Championship,UKLC 2020 Spring,UKLC 2020 Spring,Spring,1,1
5090,2020-02-04,Upsurge Premier League,UPL 2020 Spring,UPL 2020 Spring,Spring,1,1
5091,2020-02-05,Baltic Masters,Baltic Masters Season 4,Baltic Masters Season 4,Split 1,1,1
5092,2020-02-05,Baltic Masters,Baltic Masters Season 4 Decider Qualifier,Baltic Masters Season 4 Decider Qualifier,,,1
5093,2020-02-05,LoL Champions Korea,LCK 2020 Spring,LCK 2020 Spring,Spring,1,1
5094,2020-02-06,Challengers Korea,CK 2020 Spring,CK 2020 Spring,Spring,1,1
5095,2020-02-06,Prime League 2nd Division,PRM 2nd Division 2020 Spring,PRM 2nd Division 2020 Spring,Spring,,1
5096,2020-02-07,Divine Vendetta All-Stars Cup,Divine Vendetta All-Stars Cup 2020,,,,1
5097,2020-02-07,East Coast Conference,ECC 2020,,,,1
5098,2020-02-07,Grimorr League,Grimorr League Season 1 Playoffs,Grimorr League Season 1 Playoffs,,,1
5099,2020-02-08,666 Lan,666 Lan 2020: Purgatory Edition,,,,1
5100,2020-02-08,A1 Gaming League,A1 Gaming League 2020 Qualifier 2,,,,1
5101,2020-02-08,LoL Japan League,LJL 2020 Spring,LJL 2020 Spring,Spring,1,1
5102,2020-02-08,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2 Open Qualifier 1,,,,1
5103,2020-02-08,ZOTAC CUP,ZOTAC CUP LoL EU West 3,,,,1
5104,2020-02-09,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2 Open Qualifier 2,,,,1
5105,2020-02-10,West Coast Conference,WCC 2020,,,,1
5106,2020-02-12,UK University Series,UK University Series 2020 Spring,,,,1
5107,2020-02-14,Circuito Nacional Chile,CNC 2020 Opening Season T2,,,,1
5108,2020-02-14,Circuito Nacional Colombia,CNCO 2020 Opening Season,,,,1
5109,2020-02-14,Circuito Nacional Colombia,CNCO 2020 Opening Season T1,,,,1
5110,2020-02-15,Esports Amateur Series,EAS 1st Division 2020 Spring Qualifier 1,EAS 1st Division 2020 Spring Qualifier 1,,,1
5111,2020-02-15,Female Esports League Elite,Female Esports League Elite Season 3 SG-MY-ID Qualifiers,,,,1
5112,2020-02-15,LAN ETS,LAN ETS 2020,,,,1
5113,2020-02-15,LCL Open Cup,LCL 2020 Spring Open Cup Qualifier,LCL 2020 Spring Open Cup Qualifier,Spring,,1
5114,2020-02-15,Liga Latinoamerica,LLA 2020 Opening,LLA 2020 Opening,Opening,1,1
5115,2020-02-15,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2 Open Qualifier 3,,,,1
5116,2020-02-15,Open Tour Benelux,Open Tour Benelux 2020 Step 1,Open Tour Benelux 2020 Step 1,,,1
5117,2020-02-15,Open Tour France,Open Tour France 2020,,,,1
5118,2020-02-15,Open Tour France,Open Tour France 2020 Etape 1,,,,1
5119,2020-02-15,SquareOne Championship,SQ1 Championship 2020 Spring,SQ1 Championship 2020 Spring,Spring,,1
5120,2020-02-16,Esports Amateur Series,EAS 1st Division 2020 Spring Qualifier 2,EAS 1st Division 2020 Spring Qualifier 2,,,1
5121,2020-02-16,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2 Open Qualifier 4,,,,1
5122,2020-02-17,Circuito Nacional Argentina,CNA 2020 Opening Season T2,,,,1
5123,2020-02-17,Golden League,GL 2020 Opening,GL 2020 Opening,,,1
5124,2020-02-17,Nordic League,Nordic League 2020 Spring,,,,1
5125,2020-02-18,Coupe de l'Avenir,Coupe de l'Avenir Playoffs,,,,1
5126,2020-02-18,Twitch Rivals,Twitch Rivals Streamer Showdown,,,,1
5127,2020-02-19,LCL Open Cup,LCL 2020 Spring Open Cup,LCL 2020 Spring Open Cup,Spring,,1
5128,2020-02-20,GIRLGAMER Esports Festival,GIRLGAMER 2019 Esports Festival Dubai Final,,,,1
5129,2020-02-21,Assembly,Assembly Winter 2020,,,,1
5130,2020-02-21,Circuito Nacional Colombia,CNCO 2020 Opening Season T2,,,,1
5131,2020-02-21,Frag-o-Matic,Frag-o-Matic 22.0: Haunted,,,,1
5132,2020-02-21,Icelandic Esports League,Icelandic Esports League Season 3 Open Minor,Icelandic Esports League Season 3 Open Minor,,,1
5133,2020-02-21,The Game,The Game 21,,,,1
5134,2020-02-22,Big East Conference,Big East 2020,,,,1
5135,2020-02-22,LoL Continental League,LCL 2020 Spring,LCL 2020 Spring,Spring,1,1
5136,2020-02-22,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2 Closed Qualifier,,,,1
5137,2020-02-22,ZOTAC CUP,ZOTAC CUP LoL EU West 4,,,,1
5138,2020-02-23,Volcano League,VDL 2020 Opening,VDL 2020 Opening,,,1
5139,2020-02-23,Volcano League,VDL 2020 Opening Season T1,,,,1
5140,2020-02-24,Ultraliga,Ultraliga Season 4 Promotion OQ,Ultraliga Season 4 Promotion OQ,,,1
5141,2020-02-26,LPL Online Scrims League,LPL Scrims League 2020,LPL Scrims League 2020,,,1
5142,2020-02-27,LanTrek,LanTrek 2020,,,,1
5143,2020-02-28,Circuito Nacional Chile,CNC 2020 Opening Season T3,,,,1
5144,2020-02-28,Circuito Nacional Colombia,CNCO 2020 Opening Season T3,,,,1
5145,2020-02-29,Icelandic Esports League,Icelandic Esports League Season 3 Challengers Minor,Icelandic Esports League Season 3 Challengers Minor,,,1
5146,2020-02-29,Lyon e-Sport,Lyon e-Sport 2020,,,,1
5147,2020-02-29,Mountain West Conference,MW 2020 Playoffs,,,,1
5148,2020-02-29,Pacific Championship Series,PCS 2020 Spring,PCS 2020 Spring,Spring,1,1
5149,2020-03-02,Circuito Nacional Argentina,CNA 2020 Opening Season T3,,,,1
5150,2020-03-03,Magyar Nemzeti E-sport Bajnokság,MNEB Season 2,MNEB Season 2,,,1
5151,2020-03-03,PG Nationals,PG Nationals 2020 Spring Playoffs,PG Nationals 2020 Spring Playoffs,Spring,1,1
5152,2020-03-04,Baltic Masters,Baltic Masters Season 4 Playoffs,Baltic Masters Season 4 Playoffs,,,1
5153,2020-03-05,Icelandic Esports League,Icelandic Esports League Season 3 Masters Minor,Icelandic Esports League Season 3 Masters Minor,,,1
5154,2020-03-06,Circuito Nacional Colombia,CNCO 2020 Opening Season T4,,,,1
5155,2020-03-07,A1 Gaming League,A1 Gaming League 2020 Qualifier 3,,,,1
5156,2020-03-07,Circuito Nacional Peru,CNP 2020 Opening Season,,,,1
5157,2020-03-07,Circuito Nacional Peru,CNP 2020 Opening Season T1,,,,1
5158,2020-03-07,Circuito Tormenta,Circuito Tormenta 2020,Circuito Tormenta 2020,,,1
5159,2020-03-07,College East Conference,East Conference 2020 Playoffs,,,,1
5160,2020-03-07,College North Conference,North Conference 2020 Playoffs,,,,1
5161,2020-03-07,College South Conference,South Conference 2020 Playoffs,,,,1
5162,2020-03-07,College West Conference,West Conference 2020 Playoffs,,,,1
5163,2020-03-07,Esports Collegiate Conference,ESC 2020 Playoffs,,,,1
5164,2020-03-07,Granada Gaming,Granada Gaming 2020 Online Qualifier,,,,1
5165,2020-03-07,LOBBY,LOBBY 2020,,,,1
5166,2020-03-07,Nantarena,Nantarena 20.1,,,,1
5167,2020-03-07,Open Tour Benelux,Open Tour Benelux 2020 Step 2,Open Tour Benelux 2020 Step 2,,,1
5168,2020-03-07,Open Tour France,Open Tour France 2020 Etape 2,,,,1
5169,2020-03-07,Romanian Esports League,Romanian Esports League Season 2 Qualifier #1,Romanian Esports League Season 2 Qualifier #1,,,1
5170,2020-03-07,ZOTAC CUP,ZOTAC CUP LoL EU West 5,,,,1
5171,2020-03-08,Greek Legends League,GLL 2020 Spring Playoffs,GLL 2020 Spring Playoffs,Spring,,1
5172,2020-03-08,Romanian Esports League,Romanian Esports League Season 2 Qualifier #2,Romanian Esports League Season 2 Qualifier #2,,,1
5173,2020-03-08,Volcano League,VDL 2020 Opening Season T2,,,,1
5174,2020-03-09,Liga Portuguesa,LPLOL 2020 Spring Playoffs,LPLOL 2020 Spring Playoffs,Spring,,1
5175,2020-03-10,La Ligue Française,LFL 2020 Spring Playoffs,LFL 2020 Spring Playoffs,Spring,1,1
5176,2020-03-11,La Lega Online,La Lega Online Season 2 Split 2 Playoffs,La Lega Online Season 2 Split 2 Playoffs,,,1
5177,2020-03-13,Circuito Nacional Colombia,CNCO 2020 Opening Season T5,,,,1
5178,2020-03-13,Metro Atlantic Athletic Conference,MAAC 2020 Playoffs,,,,1
5179,2020-03-14,Eastern College Athletic Conference,ECAC 2020 Playoffs,,,,1
5180,2020-03-14,Esports Balkan League,EBL Season 6 Playoffs,EBL Season 6 Playoffs,,,1
5181,2020-03-14,Landmark Conference,Landmark 2020 Playoffs,,,,1
5182,2020-03-14,Romanian Esports League,Romanian Esports League Season 2 Qualifier #3,Romanian Esports League Season 2 Qualifier #3,,,1
5183,2020-03-14,Yunirokle,Yunirokle Tournament 1,,,,1
5184,2020-03-15,Big Sky Conference,BSC 2020 Playoffs,,,,1
5185,2020-03-15,CometCon,CometCon 2020,,,,1
5186,2020-03-15,Hitpoint Masters,Hitpoint Masters Season 13 Playoffs,Hitpoint Masters Season 13 Playoffs,,,1
5187,2020-03-15,Romanian Esports League,Romanian Esports League Season 2 Qualifier #4,Romanian Esports League Season 2 Qualifier #4,,,1
5188,2020-03-16,LVP SuperLiga Orange,LVP SLO 2020 Spring Playoffs,LVP SLO 2020 Spring Playoffs,Spring,,1
5189,2020-03-16,Ultraliga,Ultraliga Season 4 Promotion CQ,Ultraliga Season 4 Promotion CQ,,,1
5190,2020-03-17,Dutch League,Dutch League 2020 Spring Playoffs,Dutch League 2020 Spring Playoffs,Spring,,1
5191,2020-03-17,Prime League Pro Division,PRM Pro Division 2020 Spring Playoffs,PRM Pro Division 2020 Spring Playoffs,Spring,,1
5192,2020-03-17,Romanian Esports League,Romanian Esports League Season 2 Relegations,Romanian Esports League Season 2 Relegations,,,1
5193,2020-03-17,Ultraliga,Ultraliga Season 3 Playoffs,Ultraliga Season 3 Playoffs,,,1
5194,2020-03-17,Upsurge Premier League,UPL 2020 Spring Playoffs,UPL 2020 Spring Playoffs,Spring,1,1
5195,2020-03-18,Liga Nexo,Liga Nexo 2020 Split 1,Liga Nexo 2020 Split 1,Split 1,1,1
5196,2020-03-20,Circuito Nacional Colombia,CNCO 2020 Opening Season T6,,,,1
5197,2020-03-20,East Coast Conference,ECC 2020 Playoffs,,,,1
5198,2020-03-21,Arena of Masters,Arena of Masters Season 1 THNS Qual,Arena of Masters Season 1 THNS Qual,,,1
5199,2020-03-21,CBOLÃO,CBOLÃO Season 1,CBOLÃO Season 1,,,1
5200,2020-03-21,LoL Japan League,LJL 2020 Spring Playoffs,LJL 2020 Spring Playoffs,Spring,1,1
5201,2020-03-21,Yunirokle,Yunirokle Tournament 2,,,,1
5202,2020-03-21,ZOTAC CUP,ZOTAC CUP LoL EU West 6,,,,1
5203,2020-03-22,Esports Amateur Series,EAS 1st Division 2020 Spring,EAS 1st Division 2020 Spring,,,1
5204,2020-03-22,Liga Canaria,Liga Canaria 2020 Split 2 Playoffs,,Split 2,2,1
5205,2020-03-22,Nordic Championship,Nordic Championship 2020 Spring Playoffs,Nordic Championship 2020 Spring Playoffs,Spring,,1
5206,2020-03-23,Belgian League,Belgian League 2020 Spring Playoffs,Belgian League 2020 Spring Playoffs,Spring,,1
5207,2020-03-23,Liga de Honor Entel,LHE 2020 Closing Promotion,LHE 2020 Closing Promotion,,,1
5208,2020-03-23,UK Esports League,UKEL 2020 Spring Playoffs,UKEL 2020 Spring Playoffs,Spring,,1
5209,2020-03-23,UK League Championship,UKLC 2020 Spring Playoffs,UKLC 2020 Spring Playoffs,,,1
5210,2020-03-24,Málaga Open,Málaga Open 2020,,,,1
5211,2020-03-24,National Student Esports,National Student Esports Spring Championship 2020,,,,1
5212,2020-03-25,Axis Cup,Axis Cup 13,,,,1
5213,2020-03-25,Icelandic Esports League,Icelandic Esports League Season 3,Icelandic Esports League Season 3,,,1
5214,2020-03-26,Liga Master Flow,LMF 2020 Opening Playoffs,LMF 2020 Opening Playoffs,,,1
5215,2020-03-27,Circuito Nacional Colombia,CNCO 2020 Opening Season T7,,,,1
5216,2020-03-27,Circuito Piazza eSports,Circuito Piazza eSports S0 Tournament 1,Circuito Piazza eSports S0 Tournament 1,,,1
5217,2020-03-27,Circuito Piazza eSports,Circuito Piazza eSports Season 0,Circuito Piazza eSports Season 0,,,1
5218,2020-03-27,d20 Tournaments,d20 Tournaments - LOL Series 2020,d20 Tournaments - LOL Series 2020,,,1
5219,2020-03-27,d20 Tournaments,d20 Tournaments - LOL Series 2020,d20 Tournaments - LOL Series 2020,,,1
5220,2020-03-27,d20 Tournaments,d20 Tournaments - LOL Series 2020,d20 Tournaments - LOL Series 2020,,,1
5221,2020-03-28,Esports Amateur Series,EAS 2nd Division 2020 Spring,EAS 2nd Division 2020 Spring,,,1
5222,2020-03-28,Gipuzkoa Encounter,Gipuzkoa Encounter 2020,,,,1
5223,2020-03-28,Granada Gaming,Granada Gaming 2020 Offline Qualifier,,,,1
5224,2020-03-28,Liga Tica de Leyendas,LTL 2020 Season,LTL 2020 Season,,,1
5225,2020-03-28,Open Tour Benelux,Open Tour Benelux 2020 Step 3,Open Tour Benelux 2020 Step 3,,,1
5226,2020-03-28,Open Tour France,Open Tour France 2020 Etape 3,,,,1
5227,2020-03-28,PowerLab,PowerLab Cup #1,,,,1
5228,2020-03-28,Volcano League,VDL 2020 Opening Season T3,,,,1
5229,2020-03-28,Yunirokle,Yunirokle Tournament 3,,,,1
5230,2020-03-28,ZOTAC CUP,ZOTAC CUP LoL EU West 7a,,,,1
5231,2020-03-29,Arena of Masters,Arena of Masters Season 1 MTBH Qual,Arena of Masters Season 1 MTBH Qual,,,1
5232,2020-03-29,Esports Amateur Series,EAS 3rd Division 2020 Spring,EAS 3rd Division 2020 Spring,,,1
5233,2020-03-29,Granada Gaming,Granada Gaming 2020,,,,1
5234,2020-03-30,Liga de Honor Entel,LHE 2020 Opening Playoffs,LHE 2020 Opening Playoffs,,,1
5235,2020-03-30,Prime League 1st Division,PRM 1st Division 2020 Summer Promotion,PRM 1st Division 2020 Summer Promotion,Summer,,1
5236,2020-03-31,Alaman #StayHome,Alaman #StayHome Qualifier 1,,,,1
5237,2020-03-31,Arena of Masters,Arena of Masters Season 1 An Phát Qual,,,,1
5238,2020-03-31,Arena of Masters,Arena of Masters Season 1 GearVN Qual,,,,1
5239,2020-03-31,Arena of Masters,Arena of Masters Season 1 HanoiComputer Qual,,,,1
5240,2020-03-31,Arena of Masters,Arena of Masters Season 1 Phong Vũ Qual,,,,1
5241,2020-03-31,Baolo Championship Series,Baolo Championship Series II,,,,1
5242,2020-03-31,Twitch Rivals,Twitch Rivals EU Team Draft III,,,,1
5243,2020-03-31,Twitch Rivals,Twitch Rivals NA Team Draft III,,,,1
5244,2020-04-01,Arena of Masters,Arena of Masters Season 1,,,,1
5245,2020-04-01,Liga Master Flow,LMF 2020 Closing Promotion,LMF 2020 Closing Promotion,,,1
5246,2020-04-01,LVP División de Honor,DDH 2020 Opening Playoffs,DDH 2020 Opening Playoffs,,,1
5247,2020-04-02,Millenium WonCup Community,Millenium Woncup Online 1,,,,1
5248,2020-04-02,NA Academy League,NA Academy 2020 Spring Playoffs,NA Academy 2020 Spring Playoffs,Spring,1,1
5249,2020-04-03,Battle of Universities,Battle of Universities 2020 Spring,Battle of Universities 2020 Spring,Spring,,1
5250,2020-04-03,Circuito Nacional Mexico,CNM 2020 Season,,,,1
5251,2020-04-03,Circuito Nacional Mexico,CNM 2020 Season T1,,,,1
5252,2020-04-03,LoL EMEA Championship,LEC 2020 Spring Playoffs,LEC 2020 Spring Playoffs,Spring,1,1
5253,2020-04-03,The Party,The Party Online 2020,,,,1
5254,2020-04-04,League Championship Denmark,Hungry.dk League 2020 Spring Playoffs,Hungry.dk League 2020 Spring Playoffs,,,1
5255,2020-04-04,League of Legends Championship Series,LCS 2020 Spring Playoffs,LCS 2020 Spring Playoffs,Spring,1,1
5256,2020-04-04,LoL Development League,LDL Scrims League 2020,LDL Scrims League 2020,,,1
5257,2020-04-04,Prime League 2nd Division,PRM 2nd Division 2020 Summer Promotion,PRM 2nd Division 2020 Summer Promotion,Summer,,1
5258,2020-04-04,Summoner's Brawl,Summoner's Brawl Denmark,Summoner's Brawl Denmark,,,1
5259,2020-04-04,Volcano League,VDL 2020 Opening Season T4,,,,1
5260,2020-04-04,Yunirokle,Yunirokle Tournament 4,,,,1
5261,2020-04-06,ESL Swisscom Hero League,ESL Swisscom Hero League Season 3 Qualifier,,,,1
5262,2020-04-06,European Masters,EM 2020 Spring Play-In,EM 2020 Spring Play-In,Spring,,1
5263,2020-04-06,Golden League,GL 2020 Closing Promotion,GL 2020 Closing Promotion,,,1
5264,2020-04-07,Alaman #StayHome,Alaman #StayHome Qualifier 2,,,,1
5265,2020-04-08,Nordic League,Nordic League 2020 Spring Playoffs,,,,1
5266,2020-04-08,Ultraliga,Ultraliga Season 4 Promotion,Ultraliga Season 4 Promotion,,,1
5267,2020-04-09,Circuito Piazza eSports,Circuito Piazza eSports S0 Tournament 2,Circuito Piazza eSports S0 Tournament 2,,,1
